,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5
15,0.05303646616201885,0.04642165536695331,0.038435350400006674,0.04044786229293673,0.049702575715081965,0.0492098518959333,0.04289329457742319,0.03593894185557389,0.030942422105964096,0.025006488415836636,0.02113625580454026,0.018102738604475976,0.016546237471333658,0.0053175585438822726,-0.0004070028050560115,-0.0028648197233216433,-0.009331244140081685,-0.019501648905414726
17,0.18189876705323627,0.21237788669022972,0.22407386294963194,0.22442562181087855,0.24030449542228172,0.26391685234199025,0.26626684870754036,0.2692510816355549,0.27304590350978586,0.273181909381897,0.266803303108747,0.2565931538408899,0.25510093952716906,0.2514504687375694,0.24849603028630984,0.24327379149295414,0.2372325822175173,0.23263074123271554
19,0.22976200669946822,0.2632668858086731,0.2799351195684979,0.3000784575318367,0.3241356072962469,0.3465988408277405,0.3553109192619066,0.3510498226005849,0.3548191846332638,0.33515000359228586,0.33286421392217835,0.32834789068827996,0.3237700021768829,0.3213363172541083,0.32088018042744115,0.31772373635393103,0.3113916319040615,0.3071567686561867
21,0.2528666477102457,0.28073090891999175,0.30309253215541276,0.3202507229154954,0.3468489878702291,0.3729359376194481,0.3879891889516359,0.39140532397931205,0.38841404739421737,0.37735586160035506,0.381718557254505,0.3820505307551928,0.3751524504358815,0.3786489278350804,0.3787972934516488,0.37138177718851695,0.3662699156424427,0.3610629718538678
23,0.24118354273822995,0.27156972590630524,0.3059777053921703,0.31943211342702826,0.3346593315691154,0.35097577924198153,0.3594760574676733,0.3620988030914851,0.3550727983031876,0.3454808823233195,0.35709830884058846,0.3528118470956225,0.3494969789042899,0.34944927063735176,0.33695262167962103,0.32486053980694773,0.3265798522819664,0.31518606061195575
25,0.2198435877708642,0.251688991621986,0.27561851153757144,0.29539576247165533,0.31150400214662277,0.3197453621485752,0.3244512065143693,0.33006433297621096,0.3272219648959537,0.31809475179197566,0.31464063664575526,0.319106130317083,0.3246460567125571,0.3095423811197573,0.3084409982193713,0.29702568984731403,0.2859330170927329,0.2397554875671346
27,0.2155611744946837,0.24167855349871303,0.26560347454390176,0.283967882226829,0.2839294625028389,0.28995320818559045,0.3005291294409078,0.29991378966776516,0.29632216329426075,0.28589987735495814,0.2886859535423887,0.28497741628258044,0.29057340985915725,0.28211581664170027,0.27348736671776386,0.2648379532409353,0.24387074096251293,0.19565226692223103
29,0.23264860656157893,0.24458693507985052,0.2620262978596768,0.2733641085974655,0.2769787976094036,0.27862682895461455,0.27035282604910904,0.26468458770363523,0.26028452622042875,0.25578368628762804,0.25450444461608657,0.25387182825613996,0.24927713622524228,0.2406613772926901,0.23658236535747124,0.22505319116561473,0.20776929616034379,0.17790642317140515
31,0.2617466901580694,0.27821203175202436,0.28371452913034934,0.3011954657895364,0.31169231120185237,0.3103370756039492,0.30643956372329306,0.30373831384138916,0.2982822686889842,0.2900349476549895,0.2949544561910914,0.28647841920910655,0.27662070116041027,0.2687441577073998,0.2633598973282807,0.24591009861631374,0.2357915917197646,0.21702462611042395
